eMessageVerbose	2026-04-09-06:47:06.656	CaGroup_ID_1	fbGroupDisable	0	PROGRESS_DONE
eMessageInfo	2026-04-09-06:47:06.660	CaGroup_ID_1	fbGroupReset	0	PROGRESS_DONE
eMessageInfo	2026-04-09-06:47:06.660	XtsTransportUnit_ID_1	TransportUnit_General	0	State: TRANSPORT_GROUP_CLEAR: PROGRESS_DONE
eMessageInfo	2026-04-09-06:47:06.666	XtsTransportUnit_ID_1	TransportUnit_General	0	Command: CMD_GROUP_BUILD: PROGRESS_INIT
eMessageInfo	2026-04-09-06:47:06.704	CaGroup_ID_1	fbGroupAddAxis	10	PROGRESS_DONE
eMessageInfo	2026-04-09-06:47:06.706	CaGroup_ID_1	fbGroupReset	0	PROGRESS_DONE
eMessageInfo	2026-04-09-06:47:06.706	XtsTransportUnit_ID_1	TransportUnit_General	0	State: TRANSPORT_GROUP_BUILD: PROGRESS_DONE
eMessageInfo	2026-04-09-06:47:06.712	XtsTransportUnit_ID_1	TransportUnit_General	0	Command: CMD_GROUP_ENABLE: PROGRESS_INIT
eMessageVerbose	2026-04-09-06:47:06.712	CaGroup_ID_1	fbGroupEnable	0	PROGRESS_PREPARE
eMessageInfo	2026-04-09-06:47:06.714	CaGroup_ID_1	fbGroupEnable	0	PROGRESS_DONE
eMessageInfo	2026-04-09-06:47:06.716	XtsTransportUnit_ID_1	TransportUnit_General	0	State: TRANSPORT_GROUP_ENABLE: PROGRESS_DONE
eMessageInfo	2026-04-09-06:47:06.722	XtsTransportUnit_ID_1	TransportUnit_General	0	Command: CMD_MOVER_ENABLE: PROGRESS_INIT
eMessageInfo	2026-04-09-06:47:06.746	Mover_ID_1	fbPower	0	Axis Enable: PROGRESS_DONE
eMessageInfo	2026-04-09-06:47:06.772	Mover_ID_2	fbPower	0	Axis Enable: PROGRESS_DONE
eMessageInfo	2026-04-09-06:47:06.798	Mover_ID_3	fbPower	0	Axis Enable: PROGRESS_DONE
eMessageInfo	2026-04-09-06:47:06.824	Mover_ID_4	fbPower	0	Axis Enable: PROGRESS_DONE
eMessageInfo	2026-04-09-06:47:06.850	Mover_ID_5	fbPower	0	Axis Enable: PROGRESS_DONE
eMessageInfo	2026-04-09-06:47:06.876	Mover_ID_6	fbPower	0	Axis Enable: PROGRESS_DONE
eMessageInfo	2026-04-09-06:47:06.902	Mover_ID_7	fbPower	0	Axis Enable: PROGRESS_DONE
eMessageInfo	2026-04-09-06:47:06.928	Mover_ID_8	fbPower	0	Axis Enable: PROGRESS_DONE
eMessageInfo	2026-04-09-06:47:06.954	Mover_ID_9	fbPower	0	Axis Enable: PROGRESS_DONE
eMessageInfo	2026-04-09-06:47:06.980	Mover_ID_10	fbPower	0	Axis Enable: PROGRESS_DONE
eMessageInfo	2026-04-09-06:47:06.980	XtsTransportUnit_ID_1	TransportUnit_General	0	State: TRANSPORT_MOVER_ENABLE: PROGRESS_DONE
eMessageInfo	2026-04-09-06:47:06.986	XtsTransportUnit_ID_1	TransportUnit_General	0	Command: CMD_TRANSPORT_START: PROGRESS_INIT
eMessageVerbose	2026-04-09-06:47:06.988	XtsTransportUnit_ID_1	StationInitList	0	StationsClearAll: TRANSPORT_START: PROGRESS_BUSY
eMessageInfo	2026-04-09-06:47:07.008	XtsTransportUnit_ID_1	StationInitList	0	StationsClearAll: TRANSPORT_START: PROGRESS_DONE
eMessageInfo	2026-04-09-06:47:07.012	Mover_ID_1	fbSendToModuloPosCa	0	PROGRESS_DONE: _rModActPos: 5900.00032100784 .ActVelo: 1.8739633587846
eMessageInfo	2026-04-09-06:47:07.018	Mover_ID_2	fbSendToModuloPosCa	0	PROGRESS_DONE: _rModActPos: 5800.00353081594 .ActVelo: 1.96912662270832e-1
